Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
205.174.165.73-192.168.10.50-39016-80-6,205.174.165.73,39016,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,763,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39022-80-6,205.174.165.73,39022,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,675,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39024-80-6,205.174.165.73,39024,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,675,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39038-80-6,205.174.165.73,39038,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,772,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39028-80-6,205.174.165.73,39028,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,632,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39046-80-6,205.174.165.73,39046,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,659,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39064-80-6,205.174.165.73,39064,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,753,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-39054-80-6,205.174.165.73,39054,192.168.10.50,80,6,09/09/2026 09:28:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,670,-1,0,32,Web Attack  XSS
192.168.10.17-192.168.10.51-55994-53-17,192.168.10.17,55994,192.168.10.51,53,17,09/09/2026 09:28:23,312,1,1,33,108,33,33,33,0,108,108,108,0,452138.28,6413.31,311.9,0.0,311.9,311.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3206.65,3206.65,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-46959-53-17,192.168.10.17,46959,192.168.10.51,53,17,09/09/2026 09:28:23,266,1,1,33,65,33,33,33,0,65,65,65,0,368317.02,7516.67,266.1,0.0,266.1,266.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3758.34,3758.34,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-46053-53-17,192.168.10.19,46053,192.168.10.51,53,17,09/09/2026 09:28:23,408,1,1,32,107,32,32,32,0,107,107,107,0,340542.21,4899.89,408.2,0.0,408.2,408.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2449.94,2449.94,32,107,69.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,69.5,32.0,107.0,1,32,1,107,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-52173-53-17,192.168.10.19,52173,192.168.10.51,53,17,09/09/2026 09:28:23,321,1,1,33,65,33,33,33,0,65,65,65,0,305153.52,6227.62,321.1,0.0,321.1,321.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3113.81,3113.81,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-43098-53-17,192.168.10.19,43098,192.168.10.51,53,17,09/09/2026 09:28:23,1,1,1,33,89,33,33,33,0,89,89,89,0,127926272.0,2097152.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1048576.0,1048576.0,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-39355-53-17,192.168.10.19,39355,192.168.10.51,53,17,09/09/2026 09:28:23,370,1,1,33,108,33,33,33,0,108,108,108,0,381054.68,5405.03,370.0,0.0,370.0,370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2702.52,2702.52,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-40459-53-17,192.168.10.19,40459,192.168.10.51,53,17,09/09/2026 09:28:23,339,1,1,33,65,33,33,33,0,65,65,65,0,289058.93,5899.16,339.0,0.0,339.0,339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2949.58,2949.58,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-41143-53-17,192.168.10.19,41143,192.168.10.51,53,17,09/09/2026 09:28:23,169,1,1,33,89,33,33,33,0,89,89,89,0,721727.91,11831.61,169.0,0.0,169.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5915.8,5915.8,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-50496-80-6,192.168.10.25,50496,192.168.10.51,80,6,09/09/2026 09:28:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-50510-80-6,192.168.10.25,50510,192.168.10.51,80,6,09/09/2026 09:28:25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-37430-80-6,192.168.10.17,37430,192.168.10.51,80,6,09/09/2026 09:28:25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-23482-51302-6,192.168.10.51,23482,192.168.10.17,51302,6,09/09/2026 09:28:26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-21-60488-6,192.168.10.51,21,192.168.10.17,60488,6,09/09/2026 09:28:26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-56324-53-17,192.168.10.19,56324,192.168.10.51,53,17,09/09/2026 09:28:26,292,1,1,33,108,33,33,33,0,108,108,108,0,483167.37,6853.44,291.8,0.0,291.8,291.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3426.72,3426.72,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-60768-53-17,192.168.10.19,60768,192.168.10.51,53,17,09/09/2026 09:28:26,337,1,1,33,65,33,33,33,0,65,65,65,0,290694.34,5932.54,337.1,0.0,337.1,337.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2966.27,2966.27,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-51660-53-17,192.168.10.19,51660,192.168.10.51,53,17,09/09/2026 09:28:26,136,1,1,33,89,33,33,33,0,89,89,89,0,896156.02,14691.08,136.1,0.0,136.1,136.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7345.54,7345.54,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-40534-80-6,192.168.10.19,40534,192.168.10.51,80,6,09/09/2026 09:28:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-39500-43476-6,192.168.10.51,39500,192.168.10.17,43476,6,09/09/2026 09:28:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-21-50996-6,192.168.10.51,21,192.168.10.17,50996,6,09/09/2026 09:28:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-50524-80-6,192.168.10.25,50524,192.168.10.51,80,6,09/09/2026 09:28:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-44838-80-6,192.168.10.17,44838,192.168.10.51,80,6,09/09/2026 09:28:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-40546-80-6,192.168.10.19,40546,192.168.10.51,80,6,09/09/2026 09:28:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-46763-53-17,192.168.10.17,46763,192.168.10.51,53,17,09/09/2026 09:28:29,393,1,1,32,107,32,32,32,0,107,107,107,0,353767.15,5090.17,392.9,0.0,392.9,392.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2545.09,2545.09,32,107,69.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,69.5,32.0,107.0,1,32,1,107,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-44092-53-17,192.168.10.17,44092,192.168.10.51,53,17,09/09/2026 09:28:29,1136,1,1,33,65,33,33,33,0,65,65,65,0,86262.71,1760.46,1136.1,0.0,1136.1,1136.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,880.23,880.23,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-47944-53-17,192.168.10.17,47944,192.168.10.51,53,17,09/09/2026 09:28:29,142,1,1,33,89,33,33,33,0,89,89,89,0,858565.58,14074.85,142.1,0.0,142.1,142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7037.42,7037.42,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-50534-22-6,192.168.10.19,50534,192.168.10.51,22,6,09/09/2026 09:28:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,507,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-44844-80-6,192.168.10.17,44844,192.168.10.51,80,6,09/09/2026 09:28:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-44852-80-6,192.168.10.17,44852,192.168.10.51,80,6,09/09/2026 09:28:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-50536-80-6,192.168.10.25,50536,192.168.10.51,80,6,09/09/2026 09:28:31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-33132-80-6,192.168.10.25,33132,192.168.10.51,80,6,09/09/2026 09:28:32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-40562-80-6,192.168.10.19,40562,192.168.10.51,80,6,09/09/2026 09:28:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-44862-80-6,192.168.10.17,44862,192.168.10.51,80,6,09/09/2026 09:28:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-35501-53-17,192.168.10.17,35501,192.168.10.51,53,17,09/09/2026 09:28:35,366,1,1,33,108,33,33,33,0,108,108,108,0,385274.83,5464.89,366.0,0.0,366.0,366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2732.45,2732.45,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-49589-53-17,192.168.10.17,49589,192.168.10.51,53,17,09/09/2026 09:28:35,248,1,1,33,65,33,33,33,0,65,65,65,0,395232.49,8065.97,248.0,0.0,248.0,248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4032.98,4032.98,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-33372-53-17,192.168.10.17,33372,192.168.10.51,53,17,09/09/2026 09:28:35,156,1,1,33,89,33,33,33,0,89,89,89,0,782423.68,12826.62,155.9,0.0,155.9,155.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6413.31,6413.31,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
205.174.165.73-192.168.10.50-41280-80-6,205.174.165.73,41280,192.168.10.50,80,6,09/09/2026 09:28:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,651,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-34920-80-6,205.174.165.73,34920,192.168.10.50,80,6,09/09/2026 09:28:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,678,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41328-80-6,205.174.165.73,41328,192.168.10.50,80,6,09/09/2026 09:28:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,611,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41308-80-6,205.174.165.73,41308,192.168.10.50,80,6,09/09/2026 09:28:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,667,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41294-80-6,205.174.165.73,41294,192.168.10.50,80,6,09/09/2026 09:28:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,652,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41312-80-6,205.174.165.73,41312,192.168.10.50,80,6,09/09/2026 09:28:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,670,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41322-80-6,205.174.165.73,41322,192.168.10.50,80,6,09/09/2026 09:28:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,610,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41350-80-6,205.174.165.73,41350,192.168.10.50,80,6,09/09/2026 09:28:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,659,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41340-80-6,205.174.165.73,41340,192.168.10.50,80,6,09/09/2026 09:28:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,652,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-41354-80-6,205.174.165.73,41354,192.168.10.50,80,6,09/09/2026 09:28:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,652,-1,0,32,Web Attack  XSS
192.168.10.19-192.168.10.51-60850-80-6,192.168.10.19,60850,192.168.10.51,80,6,09/09/2026 09:28:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-40105-53-17,192.168.10.19,40105,192.168.10.51,53,17,09/09/2026 09:28:36,484,1,1,32,107,32,32,32,0,107,107,107,0,287196.19,4132.32,484.0,0.0,484.0,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2066.16,2066.16,32,107,69.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,69.5,32.0,107.0,1,32,1,107,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-44008-53-17,192.168.10.19,44008,192.168.10.51,53,17,09/09/2026 09:28:36,322,1,1,33,65,33,33,33,0,65,65,65,0,304475.4,6213.78,321.9,0.0,321.9,321.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3106.89,3106.89,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-58504-53-17,192.168.10.19,58504,192.168.10.51,53,17,09/09/2026 09:28:36,167,1,1,33,89,33,33,33,0,89,89,89,0,731007.27,11983.73,166.9,0.0,166.9,166.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5991.86,5991.86,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.51-192.168.10.25-33421-50640-6,192.168.10.51,33421,192.168.10.25,50640,6,09/09/2026 09:28:37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.25-21-34142-6,192.168.10.51,21,192.168.10.25,34142,6,09/09/2026 09:28:37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-33042-80-6,192.168.10.17,33042,192.168.10.51,80,6,09/09/2026 09:28:38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-33136-80-6,192.168.10.25,33136,192.168.10.51,80,6,09/09/2026 09:28:39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-33048-80-6,192.168.10.17,33048,192.168.10.51,80,6,09/09/2026 09:28:40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-33054-80-6,192.168.10.17,33054,192.168.10.51,80,6,09/09/2026 09:28:40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-33150-80-6,192.168.10.25,33150,192.168.10.51,80,6,09/09/2026 09:28:40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
